Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-10645,2025-11-18,2025-11-23,Standard Class,Consumer,Central,Ohio,Office Supplies,Storage,369.92,6,0.5,-44.39
ORD-10646,2025-10-03,2025-10-05,Same Day,Corporate,East,Massachusetts,Office Supplies,Art,494.73,8,0.15,79.16
ORD-10647,2023-06-17,2023-06-20,Standard Class,Consumer,South,Georgia,Office Supplies,Binders,166.5,5,0.0,46.62
ORD-10648,2023-11-03,2023-11-10,Standard Class,Consumer,Central,Texas,Office Supplies,Storage,325.07,8,0.0,91.02
ORD-10649,2023-08-26,2023-08-30,Standard Class,Consumer,West,California,Office Supplies,Paper,234.06,8,0.15,37.45
ORD-10650,2025-04-04,2025-04-07,Second Class,Consumer,South,Florida,Office Supplies,Art,251.15,4,0.15,40.18
ORD-10651,2024-04-10,2024-04-12,Same Day,Consumer,West,Oregon,Office Supplies,Storage,332.51,8,0.1,66.5
ORD-10652,2024-02-06,2024-02-09,First Class,Home Office,Central,Ohio,Office Supplies,Binders,489.87,8,0.0,137.16
ORD-10653,2024-01-09,2024-01-14,Standard Class,Consumer,West,Washington,Office Supplies,Binders,342.18,6,0.3,13.69
ORD-10654,2025-03-24,2025-03-28,Standard Class,Corporate,South,Tennessee,Furniture,Furnishings,868.02,3,0.3,-104.16
ORD-10655,2025-08-14,2025-08-18,Second Class,Home Office,Central,Illinois,Office Supplies,Binders,236.86,4,0.1,47.37
ORD-10656,2025-12-15,2025-12-19,First Class,Consumer,South,Florida,Furniture,Furnishings,1398.43,4,0.0,167.81
ORD-10657,2024-07-27,2024-07-30,Standard Class,Corporate,West,California,Office Supplies,Paper,175.03,7,0.1,35.01
ORD-10658,2023-05-11,2023-05-18,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Storage,176.21,6,0.1,35.24
ORD-10659,2025-09-06,2025-09-08,Second Class,Consumer,South,Florida,Office Supplies,Binders,523.93,9,0.15,83.83
ORD-10660,2023-02-12,2023-02-15,Standard Class,Home Office,West,Oregon,Technology,Phones,2876.58,6,0.1,287.66
ORD-10661,2023-10-31,2023-11-07,Standard Class,Corporate,West,Arizona,Furniture,Chairs,1608.8,8,0.1,64.35
ORD-10662,2023-12-05,2023-12-11,First Class,Corporate,Central,Ohio,Furniture,Chairs,1949.42,9,0.15,-0.0
ORD-10663,2023-01-11,2023-01-18,Standard Class,Consumer,Central,Illinois,Office Supplies,Art,248.49,6,0.3,9.94
ORD-10664,2023-02-15,2023-02-20,Same Day,Home Office,South,North Carolina,Office Supplies,Art,467.99,9,0.0,131.04
ORD-10665,2024-01-24,2024-01-29,Standard Class,Consumer,East,Massachusetts,Technology,Accessories,3447.0,6,0.1,344.7
ORD-10666,2025-12-19,2025-12-22,Standard Class,Consumer,West,Washington,Office Supplies,Binders,203.86,5,0.0,57.08
ORD-10667,2024-04-22,2024-04-23,Standard Class,Corporate,South,Tennessee,Technology,Copiers,4622.58,7,0.0,832.06
ORD-10668,2023-05-20,2023-05-23,Same Day,Consumer,West,Washington,Technology,Copiers,528.12,1,0.1,52.81
ORD-10669,2025-04-12,2025-04-19,First Class,Corporate,West,California,Office Supplies,Art,162.21,5,0.2,19.47
ORD-10670,2025-12-30,2026-01-05,Standard Class,Corporate,West,California,Furniture,Furnishings,3385.78,9,0.0,406.29
ORD-10671,2025-07-17,2025-07-23,Standard Class,Consumer,East,New Jersey,Technology,Accessories,4197.72,8,0.15,251.86
ORD-10672,2023-09-30,2023-10-01,Standard Class,Consumer,Central,Texas,Technology,Accessories,2313.98,4,0.0,416.52
ORD-10673,2023-04-18,2023-04-21,Second Class,Home Office,Central,Ohio,Technology,Copiers,1436.37,4,0.15,86.18
ORD-10674,2025-04-05,2025-04-10,Standard Class,Consumer,East,New York,Technology,Accessories,5038.66,7,0.0,906.96
ORD-10675,2025-03-11,2025-03-13,Standard Class,Consumer,Central,Ohio,Office Supplies,Binders,74.68,3,0.1,14.94
ORD-10676,2025-09-01,2025-09-08,Standard Class,Home Office,South,Georgia,Office Supplies,Binders,155.91,3,0.3,6.24
ORD-10677,2025-07-24,2025-07-27,Second Class,Consumer,East,Massachusetts,Furniture,Bookcases,2600.2,6,0.3,-312.02
ORD-10678,2025-08-16,2025-08-19,Standard Class,Consumer,South,Florida,Technology,Copiers,1800.21,3,0.1,180.02
ORD-10679,2024-10-22,2024-10-24,Standard Class,Consumer,South,Florida,Furniture,Bookcases,3796.43,9,0.0,455.57
ORD-10680,2023-03-29,2023-04-04,First Class,Corporate,East,New Jersey,Office Supplies,Art,231.95,9,0.1,46.39
ORD-10681,2023-03-28,2023-03-29,First Class,Consumer,West,Arizona,Technology,Copiers,2250.58,6,0.15,135.03
ORD-10682,2023-11-21,2023-11-24,Same Day,Consumer,East,New York,Office Supplies,Binders,258.85,9,0.15,41.42
ORD-10683,2023-12-29,2023-12-31,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,336.11,6,0.1,67.22
ORD-10684,2024-01-11,2024-01-12,Standard Class,Home Office,West,Oregon,Office Supplies,Binders,321.27,7,0.0,89.96
ORD-10685,2025-10-04,2025-10-07,Standard Class,Consumer,East,Massachusetts,Office Supplies,Art,232.87,5,0.4,-9.31
ORD-10686,2023-06-16,2023-06-19,First Class,Corporate,East,Pennsylvania,Technology,Phones,2805.55,4,0.1,280.56
ORD-10687,2023-12-29,2024-01-01,Standard Class,Corporate,East,New York,Technology,Phones,2210.57,3,0.0,397.9
ORD-10688,2023-10-11,2023-10-18,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Paper,57.77,1,0.4,-2.31
ORD-10689,2024-03-25,2024-03-26,First Class,Consumer,East,Pennsylvania,Furniture,Bookcases,1203.31,4,0.1,48.13
ORD-10690,2025-11-20,2025-11-27,Standard Class,Home Office,East,New Jersey,Office Supplies,Binders,71.84,2,0.1,14.37
ORD-10691,2025-05-11,2025-05-15,Standard Class,Corporate,East,New York,Office Supplies,Paper,93.83,2,0.0,26.27
ORD-10692,2023-04-27,2023-05-01,Standard Class,Consumer,West,California,Furniture,Chairs,2211.29,9,0.0,265.35
ORD-10693,2024-04-25,2024-05-02,Standard Class,Home Office,East,Pennsylvania,Furniture,Furnishings,2652.52,8,0.2,-106.1
ORD-10694,2023-06-22,2023-06-25,Standard Class,Consumer,South,Georgia,Furniture,Furnishings,2328.84,6,0.5,-652.08
ORD-10695,2023-09-03,2023-09-10,Same Day,Home Office,West,Oregon,Office Supplies,Art,398.78,8,0.0,111.66
ORD-10696,2024-07-27,2024-08-03,Same Day,Consumer,South,Tennessee,Furniture,Tables,1279.69,3,0.4,-255.94
ORD-10697,2025-05-24,2025-05-31,Standard Class,Home Office,South,Florida,Technology,Phones,1423.28,2,0.0,256.19
ORD-10698,2024-10-15,2024-10-19,Standard Class,Corporate,Central,Michigan,Office Supplies,Binders,289.36,7,0.1,57.87
ORD-10699,2025-11-12,2025-11-19,Standard Class,Consumer,West,Washington,Technology,Accessories,4109.59,6,0.0,739.73
ORD-10700,2023-11-20,2023-11-26,Standard Class,Corporate,Central,Ohio,Office Supplies,Paper,113.67,3,0.2,13.64
ORD-10701,2025-10-13,2025-10-14,Standard Class,Consumer,East,New Jersey,Office Supplies,Art,339.91,7,0.2,40.79
ORD-10702,2025-03-21,2025-03-26,Standard Class,Home Office,South,North Carolina,Furniture,Tables,2280.57,6,0.0,273.67
ORD-10703,2023-05-28,2023-06-01,First Class,Consumer,Central,Illinois,Office Supplies,Art,43.27,1,0.0,12.12
ORD-10704,2023-04-01,2023-04-05,Standard Class,Corporate,South,North Carolina,Office Supplies,Art,388.01,8,0.1,77.6
ORD-10705,2023-11-24,2023-11-30,Second Class,Consumer,West,California,Technology,Copiers,2559.58,8,0.0,460.72
ORD-10706,2025-07-31,2025-08-02,First Class,Corporate,Central,Ohio,Office Supplies,Art,148.83,3,0.2,17.86
ORD-10707,2023-09-15,2023-09-16,First Class,Consumer,East,New Jersey,Furniture,Tables,197.26,1,0.15,0.0
ORD-10708,2024-11-09,2024-11-12,First Class,Corporate,West,California,Technology,Copiers,2326.47,7,0.0,418.76
ORD-10709,2023-08-03,2023-08-05,Second Class,Corporate,Central,Ohio,Furniture,Bookcases,903.44,6,0.1,36.14
ORD-10710,2023-04-11,2023-04-18,Standard Class,Home Office,Central,Michigan,Technology,Machines,2966.43,6,0.5,-652.61
ORD-10711,2024-12-31,2025-01-02,Standard Class,Consumer,Central,Texas,Technology,Copiers,3090.86,8,0.3,-185.45
ORD-10712,2023-12-02,2023-12-04,Standard Class,Consumer,Central,Michigan,Office Supplies,Binders,60.92,1,0.4,-2.44
ORD-10713,2024-06-01,2024-06-02,First Class,Consumer,East,Massachusetts,Furniture,Chairs,289.4,1,0.1,11.58
ORD-10714,2025-04-12,2025-04-18,First Class,Consumer,East,New Jersey,Technology,Copiers,3640.99,7,0.3,-218.46
ORD-10715,2025-12-24,2025-12-29,Standard Class,Home Office,South,Georgia,Furniture,Tables,1624.49,6,0.0,194.94
ORD-10716,2024-06-15,2024-06-17,Standard Class,Corporate,South,Tennessee,Technology,Copiers,2788.01,4,0.0,501.84
ORD-10717,2024-09-05,2024-09-09,Standard Class,Home Office,West,Oregon,Office Supplies,Paper,175.92,5,0.2,21.11
ORD-10718,2024-06-18,2024-06-25,Standard Class,Home Office,West,California,Office Supplies,Storage,70.08,3,0.2,8.41
ORD-10719,2023-06-01,2023-06-07,Standard Class,Consumer,South,North Carolina,Furniture,Tables,1354.36,6,0.1,54.17
ORD-10720,2023-01-06,2023-01-12,Standard Class,Home Office,South,North Carolina,Furniture,Tables,1817.11,8,0.0,218.05
ORD-10721,2024-03-20,2024-03-22,Standard Class,Home Office,West,Arizona,Furniture,Furnishings,157.15,1,0.15,0.0
ORD-10722,2023-09-07,2023-09-13,Second Class,Home Office,South,North Carolina,Office Supplies,Binders,250.56,6,0.0,70.16
ORD-10723,2025-07-24,2025-07-26,Standard Class,Corporate,East,Massachusetts,Furniture,Chairs,2489.41,6,0.0,298.73
ORD-10724,2024-03-26,2024-03-28,Second Class,Consumer,West,Washington,Furniture,Bookcases,1271.16,5,0.2,-50.85
ORD-10725,2025-02-20,2025-02-27,Standard Class,Corporate,West,Arizona,Office Supplies,Paper,562.27,9,0.1,112.45
ORD-10726,2024-11-22,2024-11-29,Standard Class,Corporate,East,Massachusetts,Office Supplies,Storage,202.32,8,0.0,56.65
ORD-10727,2025-06-30,2025-07-03,First Class,Consumer,West,California,Office Supplies,Paper,208.06,9,0.0,58.26
ORD-10728,2024-06-05,2024-06-06,Second Class,Corporate,West,Oregon,Office Supplies,Art,106.07,4,0.1,21.21
ORD-10729,2025-08-04,2025-08-06,Second Class,Consumer,West,Oregon,Office Supplies,Paper,140.93,4,0.15,22.55
ORD-10730,2025-08-28,2025-08-29,First Class,Corporate,East,New York,Office Supplies,Paper,44.62,1,0.2,5.35
ORD-10731,2025-04-27,2025-05-04,Standard Class,Consumer,Central,Michigan,Technology,Copiers,3050.44,7,0.3,-183.03
ORD-10732,2025-02-17,2025-02-18,Standard Class,Consumer,Central,Ohio,Office Supplies,Paper,468.28,8,0.2,56.19
ORD-10733,2023-01-01,2023-01-02,Standard Class,Consumer,West,Oregon,Furniture,Tables,2195.21,7,0.0,263.43
ORD-10734,2023-05-24,2023-05-26,First Class,Consumer,Central,Illinois,Furniture,Furnishings,719.55,2,0.15,-0.0
ORD-10735,2023-05-19,2023-05-25,Standard Class,Corporate,East,New Jersey,Furniture,Tables,1823.47,5,0.0,218.82
ORD-10736,2025-04-10,2025-04-17,First Class,Home Office,West,Washington,Technology,Phones,5895.45,9,0.1,589.55
ORD-10737,2025-02-10,2025-02-11,Standard Class,Consumer,South,North Carolina,Office Supplies,Storage,286.5,6,0.0,80.22
ORD-10738,2024-07-12,2024-07-18,Standard Class,Home Office,South,Tennessee,Technology,Copiers,564.93,1,0.3,-33.9
ORD-10739,2025-03-28,2025-03-31,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Binders,420.02,8,0.1,84.0
ORD-10740,2025-07-20,2025-07-26,Standard Class,Consumer,East,Massachusetts,Office Supplies,Binders,287.25,7,0.2,34.47
ORD-10741,2023-11-03,2023-11-06,Standard Class,Corporate,West,California,Office Supplies,Paper,354.18,7,0.0,99.17
ORD-10742,2023-11-02,2023-11-04,Standard Class,Corporate,Central,Texas,Technology,Copiers,3524.32,7,0.0,634.38
ORD-10743,2024-01-30,2024-02-03,Standard Class,Corporate,East,New Jersey,Office Supplies,Paper,202.9,4,0.2,24.35
ORD-10744,2023-02-12,2023-02-13,Standard Class,Consumer,South,North Carolina,Office Supplies,Binders,126.49,5,0.15,20.24
ORD-10745,2024-09-17,2024-09-20,First Class,Corporate,East,New Jersey,Furniture,Bookcases,253.54,1,0.0,30.42
ORD-10746,2025-02-02,2025-02-07,Standard Class,Home Office,Central,Texas,Technology,Phones,1554.95,4,0.15,93.3
ORD-10747,2023-08-15,2023-08-18,Standard Class,Home Office,South,Tennessee,Office Supplies,Paper,104.56,4,0.1,20.91
ORD-10748,2025-08-18,2025-08-25,Standard Class,Corporate,South,Florida,Technology,Phones,2968.62,6,0.15,178.12
ORD-10749,2023-10-23,2023-10-24,First Class,Consumer,Central,Ohio,Furniture,Tables,2002.95,6,0.1,80.12
ORD-10750,2025-02-28,2025-03-05,Second Class,Home Office,South,Georgia,Office Supplies,Paper,277.69,5,0.5,-33.32
ORD-10751,2023-08-20,2023-08-23,First Class,Home Office,Central,Texas,Technology,Phones,649.86,2,0.15,38.99
ORD-10752,2024-08-24,2024-08-25,Standard Class,Corporate,West,Oregon,Technology,Phones,2843.79,5,0.1,284.38
ORD-10753,2024-09-30,2024-10-06,Second Class,Consumer,Central,Ohio,Furniture,Furnishings,963.1,3,0.0,115.57
ORD-10754,2025-03-05,2025-03-09,Second Class,Consumer,West,Arizona,Office Supplies,Paper,422.72,9,0.2,50.73
ORD-10755,2023-12-22,2023-12-25,Standard Class,Home Office,Central,Illinois,Office Supplies,Art,133.58,4,0.3,5.34
ORD-10756,2023-07-06,2023-07-10,Standard Class,Home Office,West,Washington,Office Supplies,Art,208.5,6,0.15,33.36
ORD-10757,2024-09-03,2024-09-10,Standard Class,Home Office,West,California,Furniture,Furnishings,2244.32,5,0.2,-89.77
ORD-10758,2023-06-19,2023-06-21,Standard Class,Consumer,West,California,Office Supplies,Art,427.38,8,0.0,119.67
ORD-10759,2024-12-24,2024-12-26,Second Class,Home Office,South,Georgia,Technology,Copiers,2856.82,7,0.3,-171.41
ORD-10760,2024-01-30,2024-02-02,Standard Class,Home Office,West,Washington,Technology,Copiers,3999.18,6,0.0,719.85
ORD-10761,2023-08-11,2023-08-12,Standard Class,Consumer,South,Florida,Office Supplies,Binders,324.84,6,0.1,64.97
ORD-10762,2025-09-10,2025-09-13,Standard Class,Consumer,Central,Texas,Office Supplies,Storage,88.19,2,0.1,17.64
ORD-10763,2024-06-06,2024-06-07,Standard Class,Consumer,South,Florida,Office Supplies,Art,33.5,1,0.0,9.38
ORD-10764,2025-01-21,2025-01-23,Standard Class,Consumer,East,New Jersey,Furniture,Furnishings,688.51,3,0.1,27.54
ORD-10765,2024-07-22,2024-07-23,Standard Class,Corporate,South,Georgia,Office Supplies,Storage,163.0,5,0.1,32.6
ORD-10766,2024-12-12,2024-12-19,First Class,Corporate,South,Tennessee,Office Supplies,Storage,124.24,5,0.0,34.79
ORD-10767,2024-04-27,2024-04-29,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,230.41,4,0.2,27.65
ORD-10768,2024-05-14,2024-05-18,Second Class,Consumer,Central,Illinois,Technology,Machines,842.8,3,0.0,151.7
ORD-10769,2024-12-04,2024-12-10,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Binders,171.83,5,0.2,20.62
ORD-10770,2025-06-01,2025-06-07,Standard Class,Corporate,West,California,Office Supplies,Storage,56.95,1,0.0,15.95
ORD-10771,2025-07-20,2025-07-22,First Class,Home Office,Central,Ohio,Office Supplies,Storage,119.57,2,0.1,23.91
ORD-10772,2025-01-24,2025-01-30,Standard Class,Consumer,Central,Michigan,Furniture,Chairs,3204.13,9,0.2,-128.17
ORD-10773,2023-09-30,2023-10-05,Second Class,Consumer,South,North Carolina,Office Supplies,Paper,521.42,9,0.0,146.0
ORD-10774,2024-05-09,2024-05-15,Second Class,Consumer,East,New York,Technology,Copiers,4221.28,7,0.1,422.13
ORD-10775,2024-03-03,2024-03-05,Standard Class,Corporate,West,Arizona,Office Supplies,Binders,178.97,3,0.0,50.11
ORD-10776,2025-11-15,2025-11-18,Second Class,Home Office,West,California,Office Supplies,Binders,416.18,8,0.4,-16.65
ORD-10777,2025-07-20,2025-07-25,Standard Class,Consumer,South,Florida,Office Supplies,Art,24.73,1,0.0,6.92
ORD-10778,2023-01-21,2023-01-22,Standard Class,Consumer,South,Tennessee,Office Supplies,Storage,77.87,2,0.0,21.8
ORD-10779,2024-10-22,2024-10-28,First Class,Consumer,West,California,Office Supplies,Binders,215.79,5,0.0,60.42
ORD-10780,2024-04-13,2024-04-19,Standard Class,Home Office,West,California,Office Supplies,Paper,261.07,6,0.0,73.1
ORD-10781,2024-04-17,2024-04-23,Second Class,Corporate,East,Pennsylvania,Furniture,Tables,1168.7,4,0.0,140.24
ORD-10782,2023-08-04,2023-08-05,Second Class,Corporate,East,Pennsylvania,Technology,Phones,2498.87,6,0.15,149.93
ORD-10783,2025-04-01,2025-04-07,First Class,Corporate,East,New York,Technology,Machines,3925.79,8,0.2,78.52
ORD-10784,2023-12-14,2023-12-20,Standard Class,Corporate,West,Arizona,Office Supplies,Art,346.44,6,0.2,41.57
ORD-10785,2023-01-28,2023-02-03,Standard Class,Consumer,West,Arizona,Office Supplies,Storage,230.07,7,0.0,64.42
ORD-10786,2024-10-13,2024-10-15,First Class,Consumer,Central,Texas,Office Supplies,Art,225.12,4,0.1,45.02
ORD-10787,2025-07-30,2025-08-03,Standard Class,Consumer,Central,Michigan,Office Supplies,Storage,273.68,7,0.2,32.84
ORD-10788,2023-10-17,2023-10-23,Same Day,Consumer,East,Massachusetts,Office Supplies,Storage,270.63,6,0.15,43.3
ORD-10789,2024-11-23,2024-11-29,Standard Class,Consumer,East,New Jersey,Office Supplies,Storage,229.8,6,0.3,9.19
ORD-10790,2023-10-23,2023-10-28,Standard Class,Corporate,West,Oregon,Technology,Machines,2901.88,9,0.0,522.34
ORD-10791,2025-06-30,2025-07-05,Second Class,Consumer,East,Massachusetts,Office Supplies,Binders,443.56,8,0.0,124.2
ORD-10792,2024-05-17,2024-05-20,Second Class,Consumer,East,New Jersey,Technology,Phones,1832.09,4,0.0,329.78
ORD-10793,2025-07-26,2025-07-31,Standard Class,Consumer,East,New York,Technology,Machines,1914.96,4,0.3,-114.9
ORD-10794,2025-10-15,2025-10-16,Standard Class,Consumer,South,North Carolina,Office Supplies,Art,74.51,3,0.0,20.86
ORD-10795,2025-05-15,2025-05-20,Second Class,Consumer,South,North Carolina,Office Supplies,Storage,328.73,7,0.0,92.04
ORD-10796,2023-10-30,2023-11-03,Second Class,Consumer,West,California,Technology,Phones,1507.44,4,0.0,271.34
ORD-10797,2025-08-27,2025-08-28,First Class,Corporate,East,New Jersey,Technology,Copiers,4459.34,6,0.1,445.93
ORD-10798,2023-04-22,2023-04-28,Standard Class,Consumer,West,Washington,Office Supplies,Paper,282.4,5,0.2,33.89
ORD-10799,2024-10-17,2024-10-21,Standard Class,Corporate,South,Georgia,Office Supplies,Storage,151.93,5,0.1,30.39
ORD-10800,2025-12-03,2025-12-04,Second Class,Corporate,Central,Ohio,Furniture,Chairs,921.14,6,0.0,110.54
ORD-10801,2023-03-24,2023-03-27,Standard Class,Consumer,South,Tennessee,Office Supplies,Binders,200.61,5,0.15,32.1
ORD-10802,2023-03-24,2023-03-31,Second Class,Corporate,South,Florida,Technology,Accessories,1900.09,5,0.3,-114.01
ORD-10803,2024-12-31,2025-01-03,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Art,254.95,8,0.0,71.39
ORD-10804,2024-06-28,2024-06-29,First Class,Consumer,East,New York,Technology,Copiers,2462.99,4,0.0,443.34
ORD-10805,2023-03-01,2023-03-04,Second Class,Corporate,Central,Texas,Office Supplies,Art,239.34,8,0.2,28.72
ORD-10806,2023-07-15,2023-07-16,First Class,Home Office,Central,Texas,Furniture,Tables,2570.32,6,0.3,-308.44
ORD-10807,2024-07-12,2024-07-13,Second Class,Corporate,East,New York,Office Supplies,Binders,201.73,8,0.0,56.48
ORD-10808,2025-07-27,2025-08-01,First Class,Consumer,East,New York,Furniture,Furnishings,1357.31,6,0.3,-162.88
ORD-10809,2025-08-07,2025-08-08,Standard Class,Consumer,West,Oregon,Technology,Accessories,1509.54,3,0.1,150.95
ORD-10810,2023-01-19,2023-01-25,Standard Class,Home Office,West,Arizona,Technology,Copiers,4365.55,7,0.1,436.55
ORD-10811,2024-11-19,2024-11-24,Standard Class,Corporate,Central,Michigan,Office Supplies,Paper,399.13,7,0.2,47.9
ORD-10812,2025-11-22,2025-11-27,Standard Class,Consumer,South,Tennessee,Furniture,Bookcases,3011.57,7,0.1,120.46
ORD-10813,2024-05-03,2024-05-10,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Storage,47.22,2,0.3,1.89
ORD-10814,2023-01-02,2023-01-03,First Class,Corporate,West,Oregon,Office Supplies,Storage,32.18,1,0.0,9.01
ORD-10815,2024-02-14,2024-02-15,Standard Class,Consumer,West,California,Furniture,Bookcases,1749.53,6,0.0,209.94
ORD-10816,2023-11-23,2023-11-28,Second Class,Consumer,East,Pennsylvania,Office Supplies,Binders,66.43,2,0.4,-2.66
ORD-10817,2024-12-11,2024-12-18,First Class,Consumer,East,Pennsylvania,Furniture,Bookcases,1105.93,3,0.1,44.24
ORD-10818,2023-01-01,2023-01-07,Standard Class,Corporate,South,North Carolina,Furniture,Chairs,2396.26,6,0.1,95.85
ORD-10819,2024-01-21,2024-01-25,Standard Class,Consumer,Central,Texas,Office Supplies,Art,55.41,2,0.0,15.51
ORD-10820,2024-06-30,2024-07-03,Second Class,Corporate,Central,Michigan,Office Supplies,Storage,44.24,1,0.15,7.08
ORD-10821,2024-11-02,2024-11-05,First Class,Corporate,South,North Carolina,Furniture,Furnishings,931.05,3,0.3,-111.73
ORD-10822,2025-07-09,2025-07-16,First Class,Home Office,South,Georgia,Office Supplies,Paper,87.79,2,0.2,10.53
ORD-10823,2023-05-15,2023-05-18,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Paper,197.97,9,0.0,55.43
ORD-10824,2023-11-24,2023-11-28,Second Class,Corporate,South,North Carolina,Office Supplies,Binders,208.75,7,0.1,41.75
ORD-10825,2023-06-09,2023-06-16,Second Class,Corporate,East,Massachusetts,Technology,Phones,4630.33,7,0.1,463.03
ORD-10826,2025-10-23,2025-10-27,Standard Class,Consumer,Central,Michigan,Technology,Machines,5296.23,8,0.3,-317.77
ORD-10827,2024-07-08,2024-07-12,Standard Class,Consumer,East,New York,Office Supplies,Paper,114.75,3,0.0,32.13
